placement,group,comp,grp_count,grp_placement,mode
6,-1,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zac, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Leblanc, Nunu, Sejuani, Sona, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Ekko, Jinx, Syndra, Vi, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Draven, Ekko, MissFortune, Mordekaiser, Samira, Vi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, AurelionSol, MissFortune, Sona, Soraka, Velkoz, Zac, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Aphelios, Ekko, Fiddlesticks, Janna, Leona, Sejuani, Sett, Vi",,,"Alistar, Annie, Camille"
6,-1,"AurelionSol, Riven, Samira, Sejuani, Senna, Sivir, Urgot, Zac",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Ekko, Fiddlesticks, Leblanc, Nunu, Soraka, Urgot, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Aphelios, Draven, Leona, MissFortune, Mordekaiser, Samira, Sejuani, Sett",,,"Alistar, Annie, Camille"
6,-1,"Mordekaiser, Nunu, Sejuani, Senna, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Fiora, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
6,-1,"AurelionSol, Fiddlesticks, Leona, Sett, Urgot, Zac",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Janna, Kaisa, Nunu, Sejuani, Soraka, Urgot",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Sona, Soraka, Zac, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Chogath, Ekko, Fiddlesticks, Rammus, Velkoz, Zac",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, BelVeth, Ekko, Fiddlesticks, Urgot, Velkoz, Zac, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Annie, Ekko, Nunu, Soraka, Syndra, Yuumi, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Fiddlesticks, Leona, MissFortune, Nunu, Sejuani, Sivir, Vi",,,"Alistar, Annie, Camille"
3,-1,"Annie, Janna, Leblanc, Mordekaiser, Rammus, Soraka, Syndra, Taliyah, Vi",,,"Alistar, Annie, Camille"
6,-1,"Annie, AurelionSol, Ekko, Leblanc, Viego, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Leona, Malphite, Vi, Viego",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Jinx, Leona, MissFortune, Nunu, Riven, Vi",,,"Alistar, Annie, Camille"
3,-1,"Aphelios, Chogath, Janna, Rammus, Sivir, Urgot, Velkoz, Zac",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, BelVeth, Ekko, Ezreal, Fiddlesticks, Janna, Sejuani, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Senna, Sivir, Syndra",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Camille, Ekko, Fiora, Leona, Soraka, Viego",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Fiddlesticks, Janna, Leona, Mordekaiser, Zac",,,"Alistar, Annie, Camille"
6,-1,"Alistar, BelVeth, Camille, Ekko, Vi, Viego, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Leona, Nunu, Riven, Sett, Soraka, Urgot",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Jinx, Samira, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Leona, Rell, Riven, Sett, Urgot, Vi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Ezreal, Kaisa, Nilah, Vayne, Vi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Ekko, Sejuani, Sona, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Samira, Viego",,,"Alistar, Annie, Camille"
6,-1,"Ekko, Fiddlesticks, Leblanc, Leona, Urgot, Vi, Zac, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Nunu, Samira, Senna, Sivir, Vi",,,"Alistar, Annie, Camille"
3,-1,"BelVeth, Chogath, Fiddlesticks, Rammus, Syndra, Urgot, Velkoz, Zac",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Janna, Leona, MissFortune, Sejuani, Syndra, Vi",,,"Alistar, Annie, Camille"
6,-1,Kaisa,,,"Alistar, Annie, Camille"
6,-1,"Ekko, Sett, Syndra, Taliyah, Urgot, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Kaisa, Mordekaiser, Nilah, Rell, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Ekko, Leblanc, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Fiddlesticks, Leona, Malphite, Urgot, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Aphelios, Ekko, Fiora, Sejuani, Vi, Viego, Yasuo, Zed",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Ekko, Leblanc, Sona, Taliyah",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Janna, Kaisa, Nilah, Riven, Vayne, Vi",,,"Alistar, Annie, Camille"
3,-1,"BelVeth, Ekko, LeeSin, Sona, Soraka, Syndra, Urgot, Yuumi, Zac",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Leblanc, Leona, Samira, Vi, Viego",,,"Alistar, Annie, Camille"
6,-1,"Janna, LeeSin, Malphite, Yasuo, Zed",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Jinx, Leblanc, Leona, Urgot, Vi, Zac, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Fiora, LeeSin, Malphite, Urgot, Viego",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Janna, Leona, Mordekaiser, Sejuani, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Samira, Sejuani, Sivir, Urgot, Vi, Viego",,,"Alistar, Annie, Camille"
6,-1,"Jinx, Kaisa, Nilah, Rell, Vayne, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Ezreal, Fiddlesticks, Kaisa, Nilah, Rammus, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Camille, Ekko, Fiora, Janna, Vi, Viego",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Fiddlesticks, Fiora, Leona, Urgot, Vi, Viego",,,"Alistar, Annie, Camille"
6,-1,"Ekko, Janna, Mordekaiser, Rell, Riven, Sejuani, Syndra, Vi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Leblanc, Sona, Soraka, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, Chogath, Janna, Leblanc, Rammus, Sona, Urgot, Velkoz",,,"Alistar, Annie, Camille"
3,-1,"Annie, Ekko, Janna, Leblanc, Nunu, Sona, Soraka, Urgot, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Fiddlesticks, Leblanc, Leona, Samira, Urgot, Yasuo, Zed",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Leona, Nunu, Samira, Senna, Sivir, Vi, Zac",,,"Alistar, Annie, Camille"
6,-1,"Annie, Ekko, Janna, Leblanc, Leona, Soraka, Syndra, Taliyah",,,"Alistar, Annie, Camille"
6,-1,"Annie, Ekko, Leblanc, Sona, Soraka, Taliyah, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Draven, LeeSin, MissFortune, Mordekaiser, Samira, Sejuani, Urgot, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Camille, Ekko, Leblanc, Leona, Sejuani, Vi, Viego, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, BelVeth, Ekko, Samira, Sejuani, Sivir, Vi, Zac",,,"Alistar, Annie, Camille"
6,-1,"Ekko, Jinx, Kaisa, Leona, Nilah, Vayne, Zac",,,"Alistar, Annie, Camille"
3,-1,"Aphelios, Camille, Leblanc, Sejuani, Urgot, Viego, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Aphelios, Jax, Leona, Nunu, Rell, Riven, Sivir, Urgot",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Leblanc, MissFortune, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Malphite, Nilah, Nunu, Syndra, Taliyah",,,"Alistar, Annie, Camille"
6,-1,"Alistar, LeeSin, Malphite, Soraka, Yuumi",,,"Alistar, Annie, Camille"
6,-1,MissFortune,,,"Alistar, Annie, Camille"
6,-1,"Alistar, Jax, Leona, Riven, Samira, Sejuani, Sett, Vi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Leblanc, Rell, Sona, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Leblanc, Rell, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Annie, Ekko, Leblanc, Leona, Nunu, Sejuani, Zac, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Fiddlesticks, Leblanc, Leona, Soraka, Syndra, Urgot, Zoe",,,"Alistar, Annie, Camille"
6,-1,"AurelionSol, Jax, LeeSin, Sejuani, Vi, Yasuo, Zed",,,"Alistar, Annie, Camille"
3,-1,"Annie, Ekko, Leblanc, Sona, Soraka, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Fiora, Janna, Leblanc, Leona, Mordekaiser, Sejuani, Syndra, Zed",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Janna, Leona, MissFortune, Nunu, Riven, Sejuani",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Jinx, Leblanc, Leona, MissFortune, Soraka, Zoe",,,"Alistar, Annie, Camille"
6,-1,"Jax, Leblanc, Leona, Riven, Sejuani, Sett",,,"Alistar, Annie, Camille"
3,-1,"Camille, Ezreal, Janna, Kaisa, Nunu, Vayne, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Janna, Malphite, Nunu, Rell, Syndra, Vi, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Camille, Ekko, Leblanc, LeeSin, Soraka, Vi, Viego",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Leona, Riven, Samira, Sejuani, Urgot",,,"Alistar, Annie, Camille"
6,-1,"Annie, Ekko, Rell, Sona, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Ekko, Leona, Nilah, Rell, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Aphelios, Ekko, Leona, Nilah, Samira",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Fiddlesticks, Janna, Mordekaiser, Taliyah, Urgot, Yuumi, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Leona, MissFortune, Sona, Soraka, Vi, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Jinx, Kaisa, Leona, MissFortune, Nilah, Riven, Sejuani, Vayne",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Ekko, Leblanc, Leona, Soraka, Vi, Yuumi",,,"Alistar, Annie, Camille"
6,-1,"Janna, Nunu, Senna, Sivir, Velkoz, Vi, Zac",,,"Alistar, Annie, Camille"
6,-1,"Alistar, Annie, Janna, Leblanc, Leona, Sona, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Leona, Nunu, Samira, Sejuani, Senna, Syndra, Vi, Zac",,,"Alistar, Annie, Camille"
5,-1,"Aphelios, Fiddlesticks, Janna, Sejuani, Senna, Yasuo, Zed",,,"Alistar, Annie, Camille"
5,-1,"AurelionSol, BelVeth, Chogath, Ekko, Rammus, Sivir, Velkoz",,,"Alistar, Annie, Camille"
5,-1,"Fiddlesticks, Leona, Mordekaiser, Sejuani, Syndra, Urgot, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Fiddlesticks, Leona, Soraka, Syndra, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Ekko, Leblanc, Nunu, Syndra, Vi, Yasuo, Zed",,,"Alistar, Annie, Camille"
5,-1,"Chogath, Fiddlesticks, Leblanc, Rammus, Velkoz, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, BelVeth, Ekko, Rell, Riven, Sett, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, AurelionSol, Ekko, Leona, Sejuani, Vi, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Kaisa, Nilah, Riven, Sona",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Malphite, Samira, Sivir, Urgot",,,"Alistar, Annie, Camille"
5,-1,"Aphelios, Fiddlesticks, Janna, Mordekaiser, Sejuani, Senna, Syndra, Vi",,,"Alistar, Annie, Camille"
3,-1,"Aphelios, Leona, Mordekaiser, Nunu, Samira, Sejuani, Urgot, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Kaisa, Taliyah, Urgot, Yuumi, Zoe",,,"Alistar, Annie, Camille"
5,-1,"AurelionSol, Ekko, Jax, Samira, Senna, Sett, Vi",,,"Alistar, Annie, Camille"
3,-1,"Ezreal, Fiddlesticks, Kaisa, Nunu, Rammus, Sejuani",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Annie, Ekko, Leblanc, Nunu, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Annie, Ekko, Fiddlesticks, Leblanc, Mordekaiser, Nunu, Urgot, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Fiora, Leona, Viego, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Janna, Kaisa, Nunu, Sejuani, Taliyah, Vi",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Aphelios, Ekko, Jinx, MissFortune, Riven, Vayne",,,"Alistar, Annie, Camille"
3,-1,"Fiora, Sejuani, Senna, Vayne, Yasuo, Zac, Zed",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Annie, Camille, Samira, Senna, Sivir, Viego",,,"Alistar, Annie, Camille"
3,-1,"BelVeth, Fiddlesticks, Janna, Leona, Sejuani, Urgot, Zac",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Ekko, Ezreal, Kaisa, Mordekaiser, Nunu, Vayne, Vi",,,"Alistar, Annie, Camille"
5,-1,"Camille, Leblanc, Mordekaiser, Nilah, Rammus, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, AurelionSol, Ekko, Fiddlesticks, Leona, Sejuani, Urgot, Vi, Zac",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Annie, Ekko, Leona, Sett, Vi, Viego",,,"Alistar, Annie, Camille"
5,-1,"Fiddlesticks, LeeSin, Mordekaiser, Sejuani, Soraka, Urgot, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Leona, Nunu, Samira, Sejuani, Senna, Sona, Vi, Zac",,,"Alistar, Annie, Camille"
5,-1,"Leblanc, MissFortune, Sejuani, Urgot, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Ekko, Janna, Nunu, Sona, Soraka, Syndra, Yuumi",,,"Alistar, Annie, Camille"
5,-1,"Annie, Leblanc, LeeSin, Sona, Soraka, Taliyah, Zac, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Fiora, Leblanc, Vayne, Vi, Yasuo, Zed",,,"Alistar, Annie, Camille"
3,-1,"Annie, Ekko, Leona, Nunu, Sona, Syndra, Taliyah",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Janna, Leona, Mordekaiser, Nunu, Sivir, Syndra",,,"Alistar, Annie, Camille"
3,-1,"Jax, Leblanc, Leona, Sett, Zac, Zed",,,"Alistar, Annie, Camille"
5,-1,"Chogath, Fiddlesticks, Janna, Nunu, Sejuani, Velkoz, Yuumi, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Fiddlesticks, Leblanc, Leona, Nunu, Zac, Zoe",,,"Alistar, Annie, Camille"
5,-1,"AurelionSol, Chogath, Fiddlesticks, Rammus, Senna, Sivir, Urgot",,,"Alistar, Annie, Camille"
3,-1,"Annie, Janna, Leblanc, Nunu, Sona, Syndra, Urgot, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"LeeSin, Riven, Samira, Sejuani, Sivir, Soraka, Vi",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Annie, Camille, Leona, Mordekaiser, Vi, Viego",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Aphelios, AurelionSol, Leona, Nunu, Urgot, Viego, Zac",,,"Alistar, Annie, Camille"
3,-1,"Jax, LeeSin, Leona, MissFortune, Riven, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Jax, Leona, MissFortune, Samira, Zac",,,"Alistar, Annie, Camille"
5,-1,"BelVeth, Ekko, Leblanc, Nilah, Sejuani, Urgot, Vi, Zed",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leona, Samira, Vayne, Zed",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Janna, Leona, MissFortune, Sejuani, Sivir, Sona, Urgot",,,"Alistar, Annie, Camille"
6,-1,"Fiddlesticks, Leblanc, Leona, Sejuani, Sett, Soraka",,,"Alistar, Annie, Camille"
6,-1,"Ekko, Leona, Samira, Sejuani, Senna, Sett, Vi",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, Draven, Ekko, Jax, Leona, Sejuani, Sett, Vi",,,"Alistar, Annie, Camille"
3,-1,"Camille, Ekko, Fiddlesticks, Leblanc, LeeSin, Sona, Soraka, Syndra",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Leona, Sejuani, Sett, Soraka, Syndra, Taliyah",,,"Alistar, Annie, Camille"
6,-1,"Annie, Leblanc, Nunu, Sona, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Jax, Leona, Mordekaiser, Nunu, Riven, Sejuani, Sett, Urgot, Vi",,,"Alistar, Annie, Camille"
3,-1,"BelVeth, Fiora, LeeSin, Malphite, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Camille, Leblanc, Sejuani, Soraka, Viego, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Ekko, Leona, Mordekaiser, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, Chogath, Fiddlesticks, MissFortune, Urgot, Velkoz, Zac",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Ekko, Leona, Malphite, Sivir, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, Ekko, Jax, Leona, Sejuani, Sett, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Kaisa, Nilah, Taliyah, Vayne, Yuumi",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Aphelios, Camille, Ekko, Sejuani, Soraka, Viego",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Ekko, Fiora, Leona, Sejuani, Urgot, Viego",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Jax, Leona, Nunu, Sett, Syndra, Vi",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Jax, Jinx, Leona, MissFortune, Riven, Sett",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Camille, Ekko, Janna, Leona, Sejuani, Soraka, Vi, Viego",,,"Alistar, Annie, Camille"
5,-1,"AurelionSol, Janna, Rammus, Syndra",,,"Alistar, Annie, Camille"
5,-1,"Annie, Leblanc, LeeSin, Sejuani, Soraka, Syndra, Zac, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Jax, Leblanc, Sejuani, Urgot, Vi, Yasuo, Zed",,,"Alistar, Annie, Camille"
5,-1,"Ezreal, LeeSin, Vayne, Vi, Yasuo",,,"Alistar, Annie, Camille"
5,-1,"Camille, Janna, Leblanc, LeeSin, Sona, Soraka, Syndra",,,"Alistar, Annie, Camille"
5,-1,"Camille, Leblanc, Leona, Riven, Sett, Soraka, Velkoz",,,"Alistar, Annie, Camille"
3,-1,"Draven, Jax, Leblanc, Sejuani, Sett, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, AurelionSol, Chogath, Rammus, Senna, Sivir, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Vi",,,"Alistar, Annie, Camille"
5,-1,"Leblanc, Leona, Sona, Soraka, Vi, Zac, Zed",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Nunu, Riven, Sejuani, Sett, Syndra",,,"Alistar, Annie, Camille"
5,-1,"Kaisa, Nilah, Rell, Sett, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Fiddlesticks, MissFortune, Nilah, Riven, Sejuani, Vayne, Yasuo, Zed",,,"Alistar, Annie, Camille"
3,-1,"LeeSin, Mordekaiser, Riven, Sejuani, Sona, Soraka, Syndra, Vi",,,"Alistar, Annie, Camille"
3,-1,"Ekko, Jax, Sejuani, Sett, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Janna, Leona, Nunu, Samira, Sivir, Viego",,,"Alistar, Annie, Camille"
5,-1,"Ekko, Jinx, Kaisa, Nilah, Rell, Riven, Sett, Vayne",,,"Alistar, Annie, Camille"
5,-1,"Annie, Fiddlesticks, LeeSin, Samira, Sona, Vi, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Annie, Ekko, Kaisa, Leona, Sona, Taliyah",,,"Alistar, Annie, Camille"
5,-1,"Aphelios, Leblanc, Nilah, Sejuani, Vayne, Zac, Zed",,,"Alistar, Annie, Camille"
5,-1,"Alistar, LeeSin, Malphite, Nunu, Urgot, Vi, Yuumi",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Aphelios, Ezreal, Leona, Samira, Sejuani, Senna, Urgot, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, Ekko, Fiora, Leona, Velkoz, Viego",,,"Alistar, Annie, Camille"
3,-1,"Janna, Jinx, Leona, Riven, Vayne",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Ekko, Fiora, Viego, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Draven, Ekko, Jax, Riven, Sejuani, Sett, Vi, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Ekko, Janna, Leona, Mordekaiser, Rammus, Viego",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Camille, Leblanc, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Aphelios, Janna, LeeSin, Malphite, Samira, Yuumi",,,"Alistar, Annie, Camille"
5,-1,"Annie, BelVeth, Ekko, Leblanc, Nunu, Sona, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Leona, Mordekaiser, Sejuani, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Ekko, Janna, Leona, Samira, Sejuani, Syndra, Vi",,,"Alistar, Annie, Camille"
3,-1,"Camille, Leblanc, Leona, Soraka, Zac, Zed",,,"Alistar, Annie, Camille"
5,-1,"Fiddlesticks, Jinx, MissFortune, Riven, Sejuani, Sett, Syndra",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Ekko, Leona, Sejuani, Sivir, Vi, Zac",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Camille, Chogath, Vi, Viego",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Draven, Leona, MissFortune, Samira, Sejuani, Sett, Vi",,,"Alistar, Annie, Camille"
3,-1,"Annie, Ekko, Fiddlesticks, Leblanc, Leona, Syndra, Zed, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Janna, Sett, Sona, Soraka, Syndra, Taliyah, Urgot, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Aphelios, Janna, Leona, Samira, Sejuani, Sett, Sona",,,"Alistar, Annie, Camille"
5,-1,"Ekko, Janna, Leblanc, Mordekaiser, Nilah, Sona, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Camille, Kaisa, Nilah, Riven, Vayne",,,"Alistar, Annie, Camille"
3,-1,"AurelionSol, Chogath, Rammus, Samira, Sejuani, Sivir, Velkoz, Zac",,,"Alistar, Annie, Camille"
5,-1,"Ekko, Fiddlesticks, Janna, Jax, Sett, Syndra, Vi, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Draven, Jax, Riven, Sett, Velkoz, Vi",,,"Alistar, Annie, Camille"
3,-1,"Aphelios, Riven, Samira, Sejuani, Senna, Sivir, Vi, Zac",,,"Alistar, Annie, Camille"
3,-1,"Alistar, AurelionSol, Ekko, Leona, Mordekaiser, Nunu, Sejuani, Urgot",,,"Alistar, Annie, Camille"
5,-1,"Ekko, Ezreal, Kaisa, Nilah, Riven, Sett, Vayne, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, AurelionSol, Ekko, Janna, Rell, Sett, Taliyah, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Janna, Leona, Nunu, Rell, Sett, Sona, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Janna, Leona, Syndra, Viego",,,"Alistar, Annie, Camille"
6,-1,"Annie, Leblanc, Riven, Sejuani, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Fiddlesticks, Jinx, MissFortune, Nunu, Riven, Sejuani, Vayne, Vi",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Ekko, Fiora, Leblanc, Leona, Nilah, Vayne, Zed, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Jinx, Kaisa, MissFortune, Nilah, Riven, Vayne",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Aphelios, Draven, Leona, MissFortune, Samira, Sett",,,"Alistar, Annie, Camille"
5,-1,"Camille, Leblanc, Soraka, Viego, Zac",,,"Alistar, Annie, Camille"
5,-1,"Ekko, Janna, LeeSin, Leona, Sejuani, Sona, Soraka",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Aphelios, AurelionSol, Janna, Nunu, Sivir, Syndra",,,"Alistar, Annie, Camille"
3,-1,"Alistar, BelVeth, Ekko, Jax, Sejuani, Senna, Vi, Zac",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Chogath, Ekko, Jinx, Leblanc, Rammus, Zoe",,,"Alistar, Annie, Camille"
5,-1,"Annie, Ekko, Janna, Mordekaiser, Nunu, Soraka, Syndra, Yuumi, Zoe",,,"Alistar, Annie, Camille"
3,-1,"Alistar, Annie, AurelionSol, Camille, Fiddlesticks, Vi, Viego",,,"Alistar, Annie, Camille"
5,-1,"Jinx, Kaisa, Nilah, Rell, Riven, Urgot, Vayne, Velkoz",,,"Alistar, Annie, Camille"
5,-1,"Alistar, Annie, Ekko, Fiddlesticks, Mordekaiser, Syndra, Zac, Zoe",,,"Alistar, Annie, Camille"
